iteration,restart,loss,parent_norm,leakage_norm,total_norm,leakage_ratio,parent_fraction,parent_strength,order2_scaled_ratio,child_l4,child_linf,parent_linf,parent_mean_wavenumber,wall_seconds
18,0,-0.19875940680503845,1.7445629835128784,1.430100440979004,2.255811929702759,0.8197470903396606,0.5980913639068604,0.031207691878080368,20.493677139282227,1.770700216293335,5.831349849700928,16.043806076049805,8.0167818069458,3.0300989151000977
19,0,-0.20917706191539764,1.8002269268035889,1.4604369401931763,2.318122625350952,0.8112515807151794,0.6030893921852112,0.03220343962311745,20.28129005432129,1.7703235149383545,5.8498711585998535,16.070484161376953,8.033614158630371,3.0487656593322754
20,0,-0.2185233235359192,1.8526197671890259,1.4889593124389648,2.3768043518066406,0.8037047386169434,0.6075551509857178,0.033140670508146286,20.092618942260742,1.769924283027649,5.869888782501221,16.09121322631836,8.048039436340332,3.0675060749053955
21,0,-0.22698265314102173,1.9019438028335571,1.515724778175354,2.4320385456085205,0.7969346046447754,0.6115816235542297,0.03402300551533699,19.923364639282227,1.7695084810256958,5.891749858856201,16.107013702392578,8.060489654541016,5.13153600692749
22,0,-0.23471036553382874,1.9484004974365234,1.540794849395752,2.48401141166687,0.7907998561859131,0.6152466535568237,0.03485404700040817,19.769996643066406,1.7690798044204712,5.912498950958252,16.118703842163086,8.071307182312012,5.150357961654663
23,0,-0.24182114005088806,1.9921907186508179,1.5642614364624023,2.532930612564087,0.7851966023445129,0.6186075806617737,0.03563738986849785,19.629915237426758,1.7686419486999512,5.932296276092529,16.126930236816406,8.080770492553711,5.169024705886841
24,0,-0.24839475750923157,2.033505916595459,1.586240291595459,2.579012393951416,0.7800519466400146,0.6217045187950134,0.0363764613866806,19.501298904418945,1.7681974172592163,5.951324939727783,16.13222312927246,8.089099884033203,5.187813758850098
25,0,-0.25449490547180176,2.0725274085998535,1.6068471670150757,2.6224658489227295,0.7753080129623413,0.6245696544647217,0.0370744988322258,19.382699966430664,1.767748475074768,5.969760894775391,16.135009765625,8.096475601196289,5.20651388168335
26,0,-0.26018112897872925,2.1094205379486084,1.626177430152893,2.6634767055511475,0.7709119319915771,0.6272324919700623,0.037734463810920715,19.272798538208008,1.7672967910766602,5.988326549530029,16.135637283325195,8.10304069519043,5.2253172397613525
27,0,-0.26551124453544617,2.1443371772766113,1.6443073749542236,2.7022080421447754,0.7668138146400452,0.6297215223312378,0.03835907205939293,19.170345306396484,1.7668441534042358,6.00691556930542,16.134389877319336,8.108914375305176,5.244009017944336
28,0,-0.2705347239971161,2.1774139404296875,1.6613045930862427,2.738806962966919,0.7629714012145996,0.632061243057251,0.03895076364278793,19.07428550720215,1.766391396522522,6.025213718414307,16.13149642944336,8.114188194274902,5.262732744216919
29,0,-0.2752894163131714,2.2087740898132324,1.6772377490997314,2.7734110355377197,0.7593523263931274,0.6342699527740479,0.039511751383543015,18.983808517456055,1.7659399509429932,6.043172836303711,16.127151489257812,8.118942260742188,5.281418561935425
30,0,-0.27980491518974304,2.238532066345215,1.6921762228012085,2.8061516284942627,0.7559311985969543,0.6363621950149536,0.04004408046603203,18.898279190063477,1.7654905319213867,6.060754776000977,16.121511459350586,8.123238563537598,5.300186395645142
31,0,-0.284105509519577,2.266794443130493,1.7061872482299805,2.8371520042419434,0.7526872158050537,0.6383503079414368,0.04054965078830719,18.817180633544922,1.7650437355041504,6.0779523849487305,16.114709854125977,8.127132415771484,7.336540937423706
32,0,-0.2882126271724701,2.2936606407165527,1.7193330526351929,2.8665285110473633,0.749602198600769,0.6402444243431091,0.04103025048971176,18.740055084228516,1.764600396156311,6.09478235244751,16.10686492919922,8.130667686462402,7.355351448059082
33,0,-0.2921467125415802,2.319227695465088,1.7316721677780151,2.894392251968384,0.746658980846405,0.6420546770095825,0.04148760810494423,18.666475296020508,1.7641608715057373,6.111286640167236,16.098066329956055,8.133886337280273,7.374061107635498
34,0,-0.29592663049697876,2.3435873985290527,1.7432587146759033,2.9208478927612305,0.7438420057296753,0.6437903642654419,0.041923366487026215,18.596050262451172,1.7637250423431396,6.1275129318237305,16.088397979736328,8.136821746826172,7.3928375244140625
35,0,-0.29956933856010437,2.3668272495269775,1.7541439533233643,2.945996046066284,0.7411373257637024,0.6454591751098633,0.04233909398317337,18.528432846069336,1.7632931470870972,6.1435136795043945,16.07880210876465,8.139503479003906,7.411490201950073
36,0,-0.3030893802642822,2.389030694961548,1.7643781900405884,2.9699323177337646,0.738533079624176,0.6470686793327332,0.04273628070950508,18.463327407836914,1.7628649473190308,6.159331798553467,16.069772720336914,8.141961097717285,7.430270671844482
37,0,-0.30649858713150024,2.410275459289551,1.7740098237991333,2.9927475452423096,0.7360195517539978,0.6486242413520813,0.04311631992459297,18.400487899780273,1.7624406814575195,6.175002098083496,16.06006622314453,8.14421558380127,7.448972702026367
38,0,-0.3098061978816986,2.430633783340454,1.7830864191055298,3.0145277976989746,0.7335891127586365,0.6501303911209106,0.04348050057888031,18.3397274017334,1.762020230293274,6.190550804138184,16.04971694946289,8.146288871765137,7.467703342437744
39,0,-0.3130204379558563,2.4501709938049316,1.7916507720947266,3.0353500843048096,0.7312349677085876,0.6515911817550659,0.04382999241352081,18.280874252319336,1.7616031169891357,6.205991744995117,16.038747787475586,8.14819622039795,7.486342668533325
40,0,-0.31614887714385986,2.468946933746338,1.7997411489486694,3.0552852153778076,0.7289509177207947,0.6530102491378784,0.04416586458683014,18.223772048950195,1.761189341545105,6.22133731842041,16.027179718017578,8.149954795837402,7.505084753036499
41,0,-0.31920018792152405,2.487018585205078,1.8073911666870117,3.0743982791900635,0.7267300486564636,0.6543917655944824,0.044489141553640366,18.168251037597656,1.7607793807983398,6.23659086227417,16.015031814575195,8.15157699584961,9.539148569107056
42,0,-0.3221817910671234,2.504434108734131,1.8146289587020874,3.0927443504333496,0.7245664596557617,0.6557392477989197,0.04480068013072014,18.11416244506836,1.760372281074524,6.251745223999023,16.002317428588867,8.15307331085205,9.55794072151184
43,0,-0.3250999450683594,2.5212416648864746,1.8214839696884155,3.110379695892334,0.7224551439285278,0.6570555567741394,0.0451013445854187,18.061378479003906,1.759968638420105,6.266899108886719,15.989049911499023,8.154455184936523,9.57663106918335
44,0,-0.32796019315719604,2.5374839305877686,1.8279823064804077,3.127354145050049,0.7203916907310486,0.6583433747291565,0.04539189487695694,18.00979232788086,1.7595679759979248,6.285074710845947,15.97524356842041,8.155731201171875,9.595401287078857
45,0,-0.3307664394378662,2.5532004833221436,1.8341501951217651,3.143714427947998,0.7183729410171509,0.6596046090126038,0.04567303881049156,17.95932388305664,1.7591701745986938,6.3029561042785645,15.960914611816406,8.15691089630127,9.614075183868408
46,0,-0.3335229754447937,2.5684309005737305,1.8400121927261353,3.1595065593719482,0.7163954377174377,0.6608414053916931,0.045945487916469574,17.90988540649414,1.7587753534317017,6.3205461502075195,15.946062088012695,8.158002853393555,9.632826566696167
47,0,-0.33623334765434265,2.58320951461792,1.845590591430664,3.174771785736084,0.7144563794136047,0.662055253982544,0.04620985686779022,17.86141014099121,1.7583835124969482,6.337886333465576,15.930708885192871,8.159011840820312,9.651522159576416
48,0,-0.3389012813568115,2.597568988800049,1.8509050607681274,3.189547538757324,0.7125527858734131,0.6632480621337891,0.046466726809740067,17.813819885253906,1.7579940557479858,6.355036735534668,15.914856910705566,8.159947395324707,9.670271396636963
49,0,-0.3415306508541107,2.6115405559539795,1.8559740781784058,3.2038700580596924,0.710681676864624,0.6644216775894165,0.046716660261154175,17.76704216003418,1.7576074600219727,6.372068405151367,15.898520469665527,8.160813331604004,9.688926219940186
50,0,-0.3441246747970581,2.625152111053467,1.8608142137527466,3.217771530151367,0.708840548992157,0.6655773520469666,0.046960148960351944,17.72101402282715,1.7572232484817505,6.389037609100342,15.881702423095703,8.161616325378418,9.707720041275024
51,0,-0.34668630361557007,2.638430595397949,1.865441918373108,3.231282949447632,0.7070270776748657,0.6667167544364929,0.04719768092036247,17.675676345825195,1.7568414211273193,6.4059858322143555,15.86441707611084,8.162360191345215,11.726015567779541
52,0,-0.34921759366989136,2.6514008045196533,1.869873046875,3.244433879852295,0.7052396535873413,0.6678407788276672,0.04742969945073128,17.630990982055664,1.7564620971679688,6.422926902770996,15.846668243408203,8.163050651550293,11.744789600372314
53,0,-0.35172057151794434,2.6640851497650146,1.8741217851638794,3.2572507858276367,0.7034766674041748,0.6689502000808716,0.047656603157520294,17.586915969848633,1.7560850381851196,6.4398512840271,15.828463554382324,8.163690567016602,11.763464450836182
54,0,-0.35419702529907227,2.676504373550415,1.8782012462615967,3.2697575092315674,0.7017366886138916,0.670046329498291,0.04787876829504967,17.54341697692871,1.755710244178772,6.456737995147705,15.809813499450684,8.164284706115723,11.782252550125122
55,0,-0.35664957761764526,2.6886777877807617,1.8821221590042114,3.2819769382476807,0.7000177502632141,0.6711297035217285,0.04809653013944626,17.500444412231445,1.7553374767303467,6.47355318069458,15.790727615356445,8.164834976196289,11.801002264022827
56,0,-0.35908016562461853,2.7006235122680664,1.885895013809204,3.293928861618042,0.698318362236023,0.6722018122673035,0.04831022396683693,17.457958221435547,1.7549669742584229,6.490269660949707,15.771207809448242,8.165345191955566,11.819810628890991
57,0,-0.3614906072616577,2.7123563289642334,1.8895281553268433,3.305630683898926,0.6966371536254883,0.6732630729675293,0.048520106822252274,17.41592788696289,1.754598617553711,6.506865978240967,15.751265525817871,8.165818214416504,11.838544368743896
58,0,-0.36388230323791504,2.7238919734954834,1.893031358718872,3.3171002864837646,0.6949729919433594,0.674314558506012,0.048726461827754974,17.374324798583984,1.7542321681976318,6.523331165313721,15.730902671813965,8.166254997253418,11.857290029525757
59,0,-0.366256445646286,2.7352428436279297,1.8964122533798218,3.328352689743042,0.6933249831199646,0.6753565669059753,0.04892951250076294,17.3331241607666,1.7538679838180542,6.539662837982178,15.710127830505371,8.166658401489258,11.875980615615845
60,0,-0.36861392855644226,2.7464206218719482,1.899678349494934,3.3394017219543457,0.6916924118995667,0.6763893961906433,0.04912946745753288,17.29231071472168,1.7535055875778198,6.5558695793151855,15.688950538635254,8.167028427124023,11.894738912582397
61,0,-0.3709562420845032,2.757436752319336,1.9028358459472656,3.350259780883789,0.6900741457939148,0.6774140000343323,0.04932652786374092,17.251853942871094,1.753145456314087,6.571962833404541,15.667372703552246,8.167367935180664,13.914361476898193
62,0,-0.3732846677303314,2.768301010131836,1.9058901071548462,3.360938310623169,0.6884692311286926,0.6784307956695557,0.04952087625861168,17.21173095703125,1.7527872323989868,6.587955951690674,15.64540958404541,8.167677879333496,13.933170557022095
63,0,-0.37560009956359863,2.7790229320526123,1.9088467359542847,3.371448516845703,0.6868769526481628,0.6794401407241821,0.04971267282962799,17.171924591064453,1.752431035041809,6.6038594245910645,15.623063087463379,8.16795825958252,13.951840162277222
64,0,-0.3779038190841675,2.789611339569092,1.9117106199264526,3.3817996978759766,0.6852964162826538,0.6804428100585938,0.04990208521485329,17.132410049438477,1.7520768642425537,6.619685649871826,15.600343704223633,8.168210983276367,13.970599174499512
65,0,-0.3801961839199066,2.8000741004943848,1.9144870042800903,3.3920016288757324,0.6837272644042969,0.6814389228820801,0.05008924752473831,17.093181610107422,1.7517246007919312,6.635439872741699,15.57726001739502,8.168437004089355,13.989267826080322
66,0,-0.3824778199195862,2.810418128967285,1.9171801805496216,3.4020626544952393,0.6821690201759338,0.6824286580085754,0.05027429014444351,17.05422592163086,1.7513742446899414,6.651126384735107,15.55381965637207,8.168634414672852,14.008021116256714
67,0,-0.38474971055984497,2.820650339126587,1.9197938442230225,3.411990165710449,0.6806209683418274,0.6834126114845276,0.05045732855796814,17.01552391052246,1.7510257959365845,6.666746139526367,15.530027389526367,8.168806076049805,14.026674747467041
68,0,-0.38701245188713074,2.830777168273926,1.922331690788269,3.4217917919158936,0.6790826320648193,0.6843908429145813,0.050638481974601746,16.977066040039062,1.75067937374115,6.682298183441162,15.505891799926758,8.168950080871582,14.045385837554932
69,0,-0.3892665505409241,2.8408029079437256,1.9247963428497314,3.4314723014831543,0.677553653717041,0.6853638291358948,0.0508178286254406,16.938840866088867,1.7503348588943481,6.697774887084961,15.481417655944824,8.169069290161133,14.064050436019897
70,0,-0.39151284098625183,2.850733757019043,1.927191138267517,3.4410388469696045,0.6760333776473999,0.6863318681716919,0.05099547654390335,16.900835037231445,1.7499924898147583,6.7131733894348145,15.456608772277832,8.169161796569824,14.082820177078247
71,0,-0.3937515616416931,2.8605713844299316,1.9295172691345215,3.450493574142456,0.6745216250419617,0.6872949600219727,0.05117145925760269,16.863040924072266,1.7496517896652222,6.728481292724609,15.431471824645996,8.16922664642334,16.075936555862427
72,0,-0.39598315954208374,2.870321273803711,1.931778073310852,3.4598429203033447,0.6730180382728577,0.6882531642913818,0.05134586989879608,16.825450897216797,1.7493133544921875,6.743696212768555,15.406012535095215,8.169266700744629,16.09472155570984
73,0,-0.39820802211761475,2.879985809326172,1.9339747428894043,3.469088315963745,0.671522319316864,0.6892074942588806,0.0515187531709671,16.788057327270508,1.7489768266677856,6.758808612823486,15.38023567199707,8.169281005859375,16.11339235305786
74,0,-0.4004266560077667,2.8895676136016846,1.936108946800232,3.4782352447509766,0.6700341105461121,0.6901568174362183,0.05169015750288963,16.750852584838867,1.7486424446105957,6.7738189697265625,15.354147911071777,8.169267654418945,16.132135152816772
75,0,-0.40263935923576355,2.8990695476531982,1.9381821155548096,3.4872846603393555,0.6685531735420227,0.6911024451255798,0.05186013504862785,16.713829040527344,1.7483099699020386,6.788727760314941,15.327756881713867,8.169228553771973,16.15082836151123
76,0,-0.4048464894294739,2.908493757247925,1.9401956796646118,3.4962401390075684,0.6670792102813721,0.6920441389083862,0.05202871933579445,16.67698097229004,1.7479796409606934,6.803543567657471,15.301070213317871,8.16916275024414,16.169586420059204
77,0,-0.40704840421676636,2.917841911315918,1.942150592803955,3.505103349685669,0.665611982345581,0.6929818391799927,0.052195943892002106,16.64029884338379,1.7476513385772705,6.818270683288574,15.274090766906738,8.169071197509766,16.188328742980957
78,0,-0.40924519300460815,2.9271156787872314,1.9440479278564453,3.513876438140869,0.6641513705253601,0.6939159035682678,0.05236183851957321,16.603784561157227,1.7473249435424805,6.832918167114258,15.24682903289795,8.168952941894531,16.207098960876465
79,0,-0.4114372134208679,2.9363174438476562,1.9458892345428467,3.522562265396118,0.6626971364021301,0.6948460936546326,0.05252644419670105,16.567428588867188,1.747000813484192,6.847493648529053,15.219290733337402,8.168807983398438,16.22575306892395
80,0,-0.41362464427948,2.945448875427246,1.9476754665374756,3.5311622619628906,0.6612491011619568,0.6957730650901794,0.05268979072570801,16.531227111816406,1.7466789484024048,6.861998081207275,15.19147777557373,8.1686372756958,16.244505882263184
81,0,-0.41580769419670105,2.95451021194458,1.9494068622589111,3.539677619934082,0.6598071455955505,0.696696400642395,0.05285188555717468,16.49517822265625,1.7463593482971191,6.876429557800293,15.163397789001465,8.168440818786621,18.213791847229004
82,0,-0.4179866313934326,2.9635024070739746,1.9510841369628906,3.5481088161468506,0.6583710312843323,0.697616457939148,0.05301274359226227,16.45927619934082,1.7460417747497559,6.890778064727783,15.135055541992188,8.168217658996582,18.232600450515747
83,0,-0.4201616048812866,2.972426652908325,1.9527078866958618,3.556457281112671,0.6569406390190125,0.698533296585083,0.053172387182712555,16.42351531982422,1.745726466178894,6.9050374031066895,15.106452941894531,8.16796875,18.251288652420044
84,0,-0.4223327040672302,2.981282949447632,1.9542783498764038,3.564723253250122,0.6555159091949463,0.6994469165802002,0.053330812603235245,16.387897491455078,1.7454133033752441,6.919195652008057,15.077598571777344,8.167695045471191,18.270050764083862
85,0,-0.4245002269744873,2.990072727203369,1.9557963609695435,3.572908401489258,0.6540966033935547,0.7003573775291443,0.053488049656152725,16.352415084838867,1.7451026439666748,6.933248043060303,15.048492431640625,8.167394638061523,18.28870964050293
86,0,-0.4266640543937683,2.9987947940826416,1.9572616815567017,3.5810112953186035,0.6526827812194824,0.7012649178504944,0.05364407226443291,16.31707000732422,1.7447941303253174,6.947192192077637,15.019142150878906,8.167070388793945,18.30748963356018
87,0,-0.4288245141506195,3.0074503421783447,1.9586749076843262,3.589033842086792,0.6512742042541504,0.7021692991256714,0.05379890650510788,16.2818546295166,1.744488000869751,6.961031913757324,14.98955249786377,8.166719436645508,18.326188802719116
88,0,-0.4309816062450409,3.0160396099090576,1.960036277770996,3.5969760417938232,0.6498708724975586,0.7030707001686096,0.05395255610346794,16.24677276611328,1.7441842555999756,6.974773406982422,14.95972728729248,8.166343688964844,18.344911575317383
89,0,-0.4331355094909668,3.024561643600464,1.9613453149795532,3.6048367023468018,0.6484726071357727,0.7039692401885986,0.0541050061583519,16.211814880371094,1.7438828945159912,6.988424777984619,14.929673194885254,8.165945053100586,18.363587379455566
90,0,-0.4352862536907196,3.033017158508301,1.962602972984314,3.612617015838623,0.6470794081687927,0.7048649191856384,0.05425626039505005,16.176984786987305,1.7435839176177979,7.001992702484131,14.899395942687988,8.165519714355469,18.38236951828003
91,0,-0.43743377923965454,3.0414063930511475,1.9638094902038574,3.6203176975250244,0.6456912755966187,0.7057575583457947,0.05440633371472359,16.142282485961914,1.7432875633239746,7.015480995178223,14.86889934539795,8.165070533752441,20.372468948364258
92,0,-0.43957844376564026,3.0497279167175293,1.9649640321731567,3.627936601638794,0.6443079710006714,0.7066474556922913,0.05455519258975983,16.107698440551758,1.7429934740066528,7.028886318206787,14.838188171386719,8.16459846496582,20.391284942626953
93,0,-0.4417201280593872,3.057982921600342,1.9660675525665283,3.6354753971099854,0.6429295539855957,0.7075346112251282,0.05470286309719086,16.073238372802734,1.7427022457122803,7.042206287384033,14.807265281677246,8.164101600646973,20.409950733184814
94,0,-0.4438588619232178,3.066169261932373,1.9671190977096558,3.6429316997528076,0.6415559649467468,0.7084189653396606,0.054849304258823395,16.038898468017578,1.7424129247665405,7.0554280281066895,14.776131629943848,8.163581848144531,20.42868971824646
95,0,-0.44599491357803345,3.0742886066436768,1.968119740486145,3.6503078937530518,0.6401870250701904,0.7093004584312439,0.05499454587697983,16.004674911499023,1.74212646484375,7.068549156188965,14.744792938232422,8.163037300109863,20.447389841079712
96,0,-0.4481281638145447,3.0823400020599365,1.969069004058838,3.657601833343506,0.6388227939605713,0.7101796865463257,0.05513857677578926,15.970569610595703,1.7418427467346191,7.0815606117248535,14.713251113891602,8.162470817565918,20.466153383255005
97,0,-0.4502585232257843,3.0903210639953613,1.9699664115905762,3.6648125648498535,0.6374633312225342,0.7110557556152344,0.055281344801187515,15.936583518981934,1.7415612936019897,7.094457149505615,14.681510925292969,8.161881446838379,20.484893798828125
98,0,-0.45238620042800903,3.0982327461242676,1.9708120822906494,3.671940565109253,0.6361084580421448,0.7119291424751282,0.05542287230491638,15.902711868286133,1.7412822246551514,7.107244968414307,14.650432586669922,8.161269187927246,20.503658771514893
99,0,-0.4545111060142517,3.106074571609497,1.9716063737869263,3.678985118865967,0.6347582340240479,0.7128000259399414,0.055563151836395264,15.868955612182617,1.7410060167312622,7.119922637939453,14.621152877807617,8.160633087158203,20.522335529327393
100,0,-0.4566333293914795,3.1138453483581543,1.972348690032959,3.6859452724456787,0.6334125399589539,0.713668167591095,0.05570216104388237,15.83531379699707,1.740732192993164,7.1324968338012695,14.591668128967285,8.1599760055542,20.541107177734375
101,0,-0.4587530493736267,3.12154483795166,1.973038911819458,3.6928207874298096,0.632071316242218,0.7145336866378784,0.055839892476797104,15.801782608032227,1.7404611110687256,7.144969940185547,14.56197738647461,8.159296035766602,22.486334085464478
102,0,-0.46087008714675903,3.129171371459961,1.9736768007278442,3.6996097564697266,0.6307346224784851,0.7153965830802917,0.055976320058107376,15.768365859985352,1.7401924133300781,7.15734338760376,14.53209114074707,8.15859603881836,22.505074501037598
103,0,-0.4629843831062317,3.1367249488830566,1.9742624759674072,3.706313133239746,0.6294024586677551,0.7162566184997559,0.05611144378781319,15.735061645507812,1.7399260997772217,7.169617176055908,14.502004623413086,8.157872200012207,22.52375030517578
104,0,-0.46509605646133423,3.14420485496521,1.9747956991195679,3.7129292488098145,0.6280747652053833,0.7171142101287842,0.05624524876475334,15.701869010925293,1.739662528038025,7.181787490844727,14.471722602844238,8.157127380371094,22.54252290725708
105,0,-0.4672051668167114,3.1516103744506836,1.9752764701843262,3.7194576263427734,0.6267514824867249,0.7179691791534424,0.05637772008776665,15.668787002563477,1.7394013404846191,7.193850994110107,14.441248893737793,8.156360626220703,22.561222791671753
106,0,-0.4693117141723633,3.1589410305023193,1.9757046699523926,3.725898027420044,0.6254326105117798,0.7188215851783752,0.056508857756853104,15.635815620422363,1.7391427755355835,7.2058024406433105,14.4105806350708,8.155573844909668,22.579995155334473
107,0,-0.47141575813293457,3.1661953926086426,1.9760797023773193,3.7322492599487305,0.6241180300712585,0.7196712493896484,0.056638624519109726,15.602951049804688,1.7388865947723389,7.2176384925842285,14.379724502563477,8.154766082763672,22.59872579574585
108,0,-0.47351711988449097,3.173372983932495,1.9764018058776855,3.7385103702545166,0.6228079199790955,0.7205184102058411,0.05676702409982681,15.570198059082031,1.7386329174041748,7.229353427886963,14.34868049621582,8.153937339782715,22.61749029159546
109,0,-0.4756159782409668,3.180473566055298,1.9766709804534912,3.7446818351745605,0.6215021014213562,0.7213627696037292,0.05689404159784317,15.537552833557129,1.7383819818496704,7.240947723388672,14.317449569702148,8.15308666229248,22.636205673217773
110,0,-0.4777122437953949,3.187495231628418,1.976886510848999,3.750760793685913,0.6202006340026855,0.7222047448158264,0.05701965093612671,15.505016326904297,1.738133192062378,7.252416610717773,14.286033630371094,8.152216911315918,22.65497088432312
111,0,-0.47980597615242004,3.194437026977539,1.9770480394363403,3.756746768951416,0.6189034581184387,0.7230441570281982,0.05714382603764534,15.472586631774902,1.737886905670166,7.263762950897217,14.254436492919922,8.151327133178711,24.58920121192932
112,0,-0.481897234916687,3.2012991905212402,1.9771560430526733,3.7626402378082275,0.617610514163971,0.7238809466362,0.05726658180356026,15.440262794494629,1.7376431226730347,7.274986267089844,14.222657203674316,8.15041732788086,24.60796809196472
113,0,-0.483985960483551,3.2080795764923096,1.9772095680236816,3.7684390544891357,0.616321861743927,0.7247150540351868,0.05738787353038788,15.40804672241211,1.7374013662338257,7.286084175109863,14.190699577331543,8.149487495422363,24.62662100791931
114,0,-0.48607224225997925,3.214778423309326,1.9772089719772339,3.7741429805755615,0.6150373816490173,0.7255467772483826,0.0575077049434185,15.375934600830078,1.7371622323989868,7.297060012817383,14.158561706542969,8.148538589477539,24.64538860321045
115,0,-0.48815590143203735,3.221393346786499,1.9771534204483032,3.779750108718872,0.6137571930885315,0.7263757586479187,0.057626038789749146,15.3439302444458,1.7369251251220703,7.30790901184082,14.126249313354492,8.147568702697754,24.664072513580322
116,0,-0.4902370572090149,3.2279250621795654,1.9770433902740479,3.7852609157562256,0.6124811768531799,0.727202296257019,0.057742878794670105,15.312029838562012,1.7366902828216553,7.318630218505859,14.09376049041748,8.146581649780273,24.682932376861572
117,0,-0.49231576919555664,3.23437237739563,1.9768785238265991,3.7906744480133057,0.6112093329429626,0.728026270866394,0.057858213782310486,15.280233383178711,1.7364578247070312,7.329220771789551,14.061100006103516,8.145574569702148,24.701637744903564
118,0,-0.494392067193985,3.2407331466674805,1.9766579866409302,3.7959885597229004,0.6099416017532349,0.7288476824760437,0.05797199904918671,15.248539924621582,1.7362273931503296,7.339675426483154,14.028263092041016,8.144549369812012,24.72038745880127
